,district,price,address,AdUpdateDate,Category,GrossSquareMeters,BuildingAge,NumberFloorsofBuilding,UsingStatus,EligibilityForInvestment,BuildStatus,TitleStatus,ItemStatus,NumberOfBathrooms,NumberOfWCs,AdCreationDate,Type,NetSquareMeters,NumberOfRooms,FloorLocation,HeatingType,CreditEligibility,InsideTheSite,StructureType,MortgageStatus,Swap,Balcony,PriceStatus,RentalIncome,NumberOfBalconies,BalconyType,HallSquareMeters,WCSquareMeters,IsItVideoNavigable?,Subscription,BathroomSquareMeters,BalconySquareMeters
11818,gaziosmanpasa,"460,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",04 Mart 2022,Satılık,75 m2,21 Ve Üzeri,4,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,Kat İrtifakı,Boş,1,2,18 Ocak 2022,Konut,65 m2,2+1,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun,Hayır,Betonarme,Yok,Var,Yok,Genel Fiyat,2.000 TL,,,,,Evet,,,
11819,gaziosmanpasa,"1,380,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Şemsipaşa Mahallesi Satılık Daire']",18 Ocak 2022,Satılık,190 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,2,,17 Ocak 2022,Konut,180 m2,4+2,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11820,gaziosmanpasa,"1,050,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Eyüpsultan Satılık Daire', 'Karlıtepe Mahallesi Satılık Daire']",10 Şubat 2022,Satılık,145 m2,5-10,3,Boş,Bilinmiyor,,,Boş,2,,18 Ocak 2022,Konut,135 m2,3+2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11821,gaziosmanpasa,"1,600,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",10 Şubat 2022,Satılık,150 m2,0 (Yeni),4,Boş,,Sıfır,Kat İrtifakı,Boş,2,,17 Ocak 2022,Konut,140 m2,3+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,,,,,Hayır,,,
11822,gaziosmanpasa,"795,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",10 Şubat 2022,Satılık,85 m2,0 (Yeni),4,Boş,,Sıfır,Kat İrtifakı,Boş,1,,17 Ocak 2022,Konut,75 m2,2+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,2,Açık Balkon,,,Hayır,,,
11823,gaziosmanpasa,"1,100,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Bağlarbaşı Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,145 m2,5-10,5,Kiracı Oturuyor,,İkinci El,Kat İrtifakı,,1,2,18 Ocak 2022,Konut,130 m2,3+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,,Var,Genel Fiyat,,,,,,Hayır,,,
11824,gaziosmanpasa,"495,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Bağlarbaşı Mahallesi Satılık Daire']",22 Şubat 2022,Satılık,80 m2,16-20,3,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,Kat Mülkiyeti,,1,1,18 Ocak 2022,Konut,70 m2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,Evet,Betonarme,,Yok,Var,Genel Fiyat,,1,,14 m2,1 m2,Hayır,,5 m2,
11825,gaziosmanpasa,"3,645,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",16 Ocak 2022,Satılık,170 m2,4,24,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,2,,16 Ocak 2022,Konut,120 m2,3+1,16. Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11826,gaziosmanpasa,"1,400,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",16 Ocak 2022,Satılık,80 m2,4,18,Kiracı Oturuyor,Bilinmiyor,,,Boş,1,,16 Ocak 2022,Konut,50 m2,1+1,10. Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11827,gaziosmanpasa,"1,575,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",16 Ocak 2022,Satılık,90 m2,4,24,Kiracı Oturuyor,Bilinmiyor,,,Eşyalı,1,,16 Ocak 2022,Konut,57 m2,1+1,18. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11828,gaziosmanpasa,"1,015,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Yeni Mahalle Mahallesi Satılık Daire']",06 Şubat 2022,Satılık,195 m2,5-10,5,Boş,Yatırıma Uygun,İkinci El,Kat Mülkiyeti,Boş,2,2,17 Ocak 2022,Konut,190 m2,4+2,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Var,Genel Fiyat,3.500 TL,,,,,Hayır,,,
11829,gaziosmanpasa,"3,295,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karayolları Mahallesi Satılık Daire']",07 Şubat 2022,Satılık,120 m2,0 (Yeni),17,Boş,Yatırıma Uygun,Sıfır,Kat Mülkiyeti,Boş,2,2,16 Ocak 2022,Konut,98 m2,2+1,2. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Evet,Betonarme,Yok,Var,Var,Genel Fiyat,,2,Açık Teras,22 m2,12 m2,Hayır,,12 m2,8 m2
11830,gaziosmanpasa,"795,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",07 Şubat 2022,Satılık,150 m2,16-20,5,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,Hisseli Tapu,Boş,2,2,16 Ocak 2022,Konut,145 m2,4+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun Değil,Hayır,Betonarme,Yok,Var,Var,Genel Fiyat,,1,Kapalı Balkon,24 m2,5 m2,Hayır,,5 m2,5 m2
11831,gaziosmanpasa,"1,580,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",21 Şubat 2022,Satılık,108 m2,1,11,Kiracı Oturuyor,Bilinmiyor,,,Boş,2,,17 Ocak 2022,Konut,95 m2,2+1,11. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11832,gaziosmanpasa,"467,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",03 Mart 2022,Satılık,85 m2,16-20,5,Kiracı Oturuyor,,,,,1,,16 Ocak 2022,Konut,75 m2,2+1,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,,,,Genel Fiyat,2.000 TL,,,,,,,,
11833,gaziosmanpasa,"425,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",04 Mart 2022,Satılık,125 m2,21 Ve Üzeri,5,Boş,,,,,1,,16 Ocak 2022,Konut,110 m2,3+1,Çatı Katı,Sobalı,Krediye Uygun Değil,Hayır,,,,Yok,Genel Fiyat,2.000 TL,,,,,,,,
11834,gaziosmanpasa,"475,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Yeni Mahalle Mahallesi Satılık Daire']",17 Ocak 2022,Satılık,105 m2,21 Ve Üzeri,4,Boş,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,92 m2,2+1,Düz Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11835,gaziosmanpasa,"1,940,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Barbaros Hayrettinpaşa Mahallesi Satılık Daire']",15 Ocak 2022,Satılık,150 m2,5-10,13,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,2,,15 Ocak 2022,Konut,135 m2,3+1,4. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11836,gaziosmanpasa,"2,850,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Fevzi Çakmak Mahallesi Satılık Daire']",15 Ocak 2022,Satılık,122 m2,4,20,Boş,,İkinci El,Kat Mülkiyeti,Eşyalı,2,2,15 Ocak 2022,Konut,99 m2,2+1,20. Kat,Merkezi Doğalgaz,Bilinmiyor,Evet,,,,Var,Genel Fiyat,7.000 TL,,,,,,550 TL,,
11837,gaziosmanpasa,"775,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,90 m2,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,85 m2,2+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11838,gaziosmanpasa,"760,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,155 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,90 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11839,gaziosmanpasa,"830,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,80 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,73 m2,2+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11840,gaziosmanpasa,"920,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,125 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,110 m2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11841,gaziosmanpasa,"650,000TLarrow_downward%3","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,80 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,65 m2,1+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11842,gaziosmanpasa,"520,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Hürriyet Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,95 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,1,,15 Ocak 2022,Konut,80 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11843,gaziosmanpasa,"420,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Bağlarbaşı Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,80 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,,İkinci El,Kat Mülkiyeti,,1,1,15 Ocak 2022,Konut,70 m2,1+1,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,Var,Genel Fiyat,,,,,,Hayır,,,
11844,gaziosmanpasa,"500,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",25 Şubat 2022,Satılık,80 m2,11-15,5,Mülk Sahibi Oturuyor,Yatırıma Uygun,,Kat İrtifakı,Boş,1,,15 Ocak 2022,Konut,75 m2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,,Yok,,Var,Genel Fiyat,2.000 TL,1,Açık Balkon,,,Hayır,,,
11845,gaziosmanpasa,"920,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",10 Şubat 2022,Satılık,105 m2,0 (Yeni),4,Boş,,Sıfır,Kat İrtifakı,Boş,1,,14 Ocak 2022,Konut,95 m2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,2,,,,Hayır,,,
11846,gaziosmanpasa,"630,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",10 Şubat 2022,Satılık,70 m2,0 (Yeni),4,Boş,,Sıfır,Kat İrtifakı,Boş,1,,14 Ocak 2022,Konut,65 m2,1+1,2. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,2,Açık Balkon,,,Hayır,,,
11847,gaziosmanpasa,"720,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",10 Şubat 2022,Satılık,110 m2,0 (Yeni),4,Boş,,Sıfır,Kat İrtifakı,Boş,1,,14 Ocak 2022,Konut,90 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,,,,,,Hayır,,,
11848,gaziosmanpasa,"710,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Fevzi Çakmak Mahallesi Satılık Daire']",13 Ocak 2022,Satılık,125 m2,21 Ve Üzeri,3,Boş,Yatırıma Uygun,İkinci El,Kat İrtifakı,,1,1,13 Ocak 2022,Konut,120 m2,3+1,2. Kat,Doğalgaz Sobalı,Krediye Uygun,Hayır,Betonarme,,,Var,Genel Fiyat,,2,Açık Balkon,,,Hayır,,,
11849,gaziosmanpasa,"2,800,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",13 Ocak 2022,Satılık,147 m2,4,24,Boş,Bilinmiyor,,,Boş,2,,13 Ocak 2022,Konut,85 m2,2+1,5. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11850,gaziosmanpasa,"2,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",13 Ocak 2022,Satılık,102 m2,4,20,Kiracı Oturuyor,Bilinmiyor,,,Boş,1,,13 Ocak 2022,Konut,70 m2,2+1,5. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11851,gaziosmanpasa,"1,200,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Pazariçi Mahallesi Satılık Daire']",01 Mart 2022,Satılık,110 m2,21 Ve Üzeri,5,Boş,Yatırıma Uygun,İkinci El,Arsa,,1,1,12 Ocak 2022,Konut,100 m2,2+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,,Yok,Var,Genel Fiyat,4.000 TL,2,Açık Balkon,24 m2,,Hayır,,,
11852,gaziosmanpasa,"662,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karlıtepe Mahallesi Satılık Daire']",11 Ocak 2022,Satılık,70 m2,5-10,5,Kiracı Oturuyor,Yatırıma Uygun,İkinci El,Kat İrtifakı,Boş,1,1,11 Ocak 2022,Konut,60 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Yok,Genel Fiyat,,,,,,Hayır,,,
11853,gaziosmanpasa,"1,200,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Barbaros Hayrettinpaşa Mahallesi Satılık Daire']",11 Ocak 2022,Satılık,190 m2,0 (Yeni),5,Boş,Bilinmiyor,,,Boş,2,,11 Ocak 2022,Konut,180 m2,4+2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11854,gaziosmanpasa,"790,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Yenidoğan Mahallesi Satılık Daire']",12 Ocak 2022,Satılık,105 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,1,,12 Ocak 2022,Konut,95 m2,2+1,3. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11855,gaziosmanpasa,"1,750,000TLarrow_downward%21","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",01 Şubat 2022,Satılık,96 m2,3,5,Kiracı Oturuyor,Bilinmiyor,,,Boş,2,,12 Ocak 2022,Konut,67 m2,2+1,3. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11856,gaziosmanpasa,"2,500,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",10 Ocak 2022,Satılık,107 m2,4,24,Kiracı Oturuyor,Bilinmiyor,,,Boş,1,,10 Ocak 2022,Konut,73 m2,2+1,7. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11857,gaziosmanpasa,"1,350,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Gaziosmanpaşa Satılık Residence', 'Karadeniz Mahallesi Satılık Residence']",10 Ocak 2022,Satılık,75 m2,4,26,Kiracı Oturuyor,Bilinmiyor,,,Boş,1,,10 Ocak 2022,Konut,47 m2,1+1,24. Kat,Merkezi Doğalgaz,Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11858,gaziosmanpasa,"1,575,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",11 Ocak 2022,Satılık,89 m2,5-10,25,Kiracı Oturuyor,Bilinmiyor,,,Eşyalı,1,,10 Ocak 2022,Konut,57 m2,1+1,10. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11859,gaziosmanpasa,"1,600,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Gaziosmanpaşa Satılık Residence', 'Karadeniz Mahallesi Satılık Residence']",11 Ocak 2022,Satılık,75 m2,4,24,Boş,,,,,1,,11 Ocak 2022,Konut,46 m2,1+1,13. Kat,Merkezi Doğalgaz,Krediye Uygun,Evet,,,,,Genel Fiyat,,,,,,,,,
11860,gaziosmanpasa,"3,000,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",11 Ocak 2022,Satılık,183 m2,4,24,Kiracı Oturuyor,Bilinmiyor,,,Eşyalı,2,,11 Ocak 2022,Konut,104 m2,2+1,2. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11861,gaziosmanpasa,"1,250,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Pazariçi Mahallesi Satılık Daire']",10 Ocak 2022,Satılık,160 m2,5-10,4,Boş,Bilinmiyor,,,Boş,1,,10 Ocak 2022,Konut,150 m2,3+2,4. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11862,gaziosmanpasa,"2,850,000TL","['Anasayfa', 'Satılık Residence', 'İstanbul Satılık Residence', 'Gaziosmanpaşa Satılık Residence', 'Karadeniz Mahallesi Satılık Residence']",10 Ocak 2022,Satılık,116 m2,4,24,Boş,Bilinmiyor,,,Boş,1,,10 Ocak 2022,Konut,75 m2,2+1,10. Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11863,gaziosmanpasa,"645,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Sarıgöl Mahallesi Satılık Daire']",10 Ocak 2022,Satılık,110 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,1,,10 Ocak 2022,Konut,85 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11864,gaziosmanpasa,"407,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",11 Ocak 2022,Satılık,90 m2,0 (Yeni),5,Boş,Yatırıma Uygun,Sıfır,Kat İrtifakı,Boş,1,1,09 Ocak 2022,Konut,75 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,Betonarme,Yok,Yok,Yok,Genel Fiyat,,,,,,Hayır,,,
11865,gaziosmanpasa,"685,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Yenidoğan Mahallesi Satılık Daire']",09 Şubat 2022,Satılık,90 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,1,,10 Ocak 2022,Konut,85 m2,2+1,4. Kat,Kombi Doğalgaz,Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11866,gaziosmanpasa,"2,950,000TLarrow_downward%16","['Anasayfa', 'Satılık Bina', 'İstanbul Satılık Bina', 'Gaziosmanpaşa Satılık Bina', 'Barbaros Hayrettinpaşa Mahallesi Satılık Bina']",15 Şubat 2022,Satılık,161 m2,16-20,2,Boş,Bilinmiyor,,Yok,,Yok,,10 Ocak 2022,Konut,160 m2,1 Oda,Düz Giriş,Isıtma Yok,Krediye Uygun Değil,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11867,gaziosmanpasa,"1,075,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Bağlarbaşı Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,110 m2,2,5,Boş,Bilinmiyor,,,Boş,1,,09 Ocak 2022,Konut,105 m2,2+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11868,gaziosmanpasa,"600,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Hürriyet Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,100 m2,5-10,5,Kiracı Oturuyor,Bilinmiyor,,,Boş,1,,09 Ocak 2022,Konut,85 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11869,gaziosmanpasa,"695,000TLarrow_downward%2","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Bağlarbaşı Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,90 m2,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,,,Boş,1,,09 Ocak 2022,Konut,87 m2,2+1,1. Kat,Kombi Doğalgaz,Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11870,gaziosmanpasa,"1,200,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Merkez Mahallesi Satılık Daire']",19 Şubat 2022,Satılık,140 m2,0 (Yeni),4,Boş,Bilinmiyor,,,Boş,1,,09 Ocak 2022,Konut,130 m2,2+1,1. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Var,,Genel Fiyat,,,,,,,,,
11871,gaziosmanpasa,"2,900,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Mevlana Mahallesi Satılık Daire']",08 Ocak 2022,Satılık,165 m2,0 (Yeni),21,Boş,Bilinmiyor,,,Boş,2,,08 Ocak 2022,Konut,120 m2,3.5+1,15. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11872,gaziosmanpasa,"3,200,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Karadeniz Mahallesi Satılık Daire']",09 Ocak 2022,Satılık,162 m2,4,24,Boş,Bilinmiyor,,,Boş,3,,09 Ocak 2022,Konut,108 m2,3+1,20. Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
11873,gaziosmanpasa,"1,300,000TL","['Anasayfa', 'Satılık Daire', 'İstanbul Satılık Daire', 'Gaziosmanpaşa Satılık Daire', 'Mevlana Mahallesi Satılık Daire']",08 Ocak 2022,Satılık,67 m2,0 (Yeni),21,Boş,Bilinmiyor,,,Boş,1,,08 Ocak 2022,Konut,50 m2,1+1,17. Kat,Merkezi (Pay Ölçer),Krediye Uygun,Hayır,,,Yok,,Genel Fiyat,,,,,,,,,
